1.899999999999999953e-02,2.299999999999999961e-02,4.700000000000000011e-02,5.700000000000000205e-02,4.299999999999999656e-02,2.400000000000000050e-02,1.700000000000000122e-02,1.200000000000000025e-02,4.399999999999999745e-02,4.800000000000000100e-02,4.000000000000000083e-02,1.700000000000000122e-02
1.110000000000000014e-01,1.010000000000000064e-01,6.700000000000000400e-02,4.900000000000000189e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,3.699999999999999817e-02,4.599999999999999922e-02,6.199999999999999956e-02
0.000000000000000000e+00,5.000000000000000104e-03,1.499999999999999944e-02,1.000000000000000021e-02,1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,3.000000000000000062e-03,8.999999999999999320e-03,4.000000000000000083e-03,2.000000000000000042e-03
9.500000000000000111e-02,1.459999999999999909e-01,1.580000000000000016e-01,1.519999999999999962e-01,1.199999999999999956e-01,1.219999999999999973e-01,1.350000000000000089e-01,1.290000000000000036e-01,1.970000000000000084e-01,1.670000000000000095e-01,1.690000000000000113e-01,1.229999999999999982e-01
1.940000000000000058e-01,2.099999999999999922e-01,2.500000000000000000e-01,2.149999999999999967e-01,1.799999999999999933e-01,1.539999999999999980e-01,1.539999999999999980e-01,1.479999999999999927e-01,2.169999999999999984e-01,2.829999999999999738e-01,2.399999999999999911e-01,2.030000000000000138e-01
1.739999999999999880e-01,1.570000000000000007e-01,1.729999999999999871e-01,1.280000000000000027e-01,1.320000000000000062e-01,7.699999999999999900e-02,7.799999999999999989e-02,9.199999999999999845e-02,1.350000000000000089e-01,2.270000000000000073e-01,1.890000000000000013e-01,1.749999999999999889e-01
1.029999999999999943e-01,1.469999999999999918e-01,1.189999999999999947e-01,1.199999999999999956e-01,1.179999999999999938e-01,1.360000000000000098e-01,1.519999999999999962e-01,1.419999999999999873e-01,2.010000000000000120e-01,1.290000000000000036e-01,1.100000000000000006e-01,8.400000000000000522e-02
1.590000000000000024e-01,1.690000000000000113e-01,1.769999999999999907e-01,1.690000000000000113e-01,1.610000000000000042e-01,1.690000000000000113e-01,1.950000000000000067e-01,1.789999999999999925e-01,2.419999999999999929e-01,2.760000000000000231e-01,1.769999999999999907e-01,1.370000000000000107e-01
1.759999999999999898e-01,1.799999999999999933e-01,1.739999999999999880e-01,1.570000000000000007e-01,1.690000000000000113e-01,1.219999999999999973e-01,1.089999999999999997e-01,8.799999999999999489e-02,1.809999999999999942e-01,2.680000000000000160e-01,2.159999999999999976e-01,1.710000000000000131e-01
4.000000000000000083e-03,0.000000000000000000e+00,3.000000000000000062e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.900000000000000147e-02,1.049999999999999961e-01,7.199999999999999456e-02,5.600000000000000117e-02,1.000000000000000021e-02,1.000000000000000021e-03,2.000000000000000042e-03
