1.000000000000000000e+00,-2.667440542500390532e-01,-3.589685599612328359e-01,-1.839922983427572101e-01,-2.844714598185506538e-01,-4.454179087151847183e-01,-9.642072665906843698e-02,-1.357930569814278787e-01,-2.333871787977445100e-01,-8.485045199990694231e-03,-1.694173099501180002e-01,-3.606184145042636846e-01,-3.603937302144208932e-01,-3.829410329142973746e-01,-3.793538989313375298e-01,1.040751070863527444e-01,3.694075631070433130e-01,7.636751692220347110e-01,-8.601967804056270817e-02,-2.302504645832568198e-01,-4.250931822719717923e-01,-4.312756231484512343e-02,3.568061205718817130e-02,1.968034632879003820e-01
-2.667440542500390532e-01,1.000000000000000000e+00,-1.945775124268983580e-02,-2.543259262219561556e-01,-2.593175757670165282e-01,-1.634685660132119134e-01,-2.088545676563848819e-01,-2.129342651488426719e-01,-1.430960673009239459e-01,2.501843884292424547e-01,4.023806612140222727e-01,6.615719555037671284e-01,-1.155773553474487847e-01,-2.256123775209710469e-01,-2.730141082332668834e-01,-3.111762334820560860e-01,-3.533970640135453145e-01,-3.462124971873615786e-01,3.069678701748835836e-01,3.001552154039601183e-01,2.979105929296099187e-01,-6.163233175709996459e-02,8.824171645311543188e-02,2.022508828440726381e-01
-3.589685599612328359e-01,-1.945775124268983580e-02,1.000000000000000000e+00,1.159189470467278937e-01,9.870675625159346100e-02,3.250521294294552721e-01,-5.547412322623768849e-02,-1.468335790228283699e-01,1.001936622229595945e-02,-2.106181808398780997e-01,-1.929610747104761395e-02,4.181091482303682105e-01,2.104565678335617307e-01,4.767729173244423246e-01,8.101973224541316743e-01,3.440113740217337623e-01,2.452756709634359711e-01,-2.249151406132999728e-02,-3.163677640679613545e-01,-3.070702097341548309e-01,-2.555156248687019960e-01,1.703692234736539357e-01,6.459945420970501784e-02,-1.712500205157448940e-01
-1.839922983427572101e-01,-2.543259262219561556e-01,1.159189470467278937e-01,1.000000000000000000e+00,6.718779477133959288e-01,4.791456768370596642e-01,7.991629616064062080e-01,5.176420530968707245e-01,3.696138444235276266e-01,-3.850202991508822753e-02,-5.334291117570245933e-02,-1.219504382047588154e-01,3.736058444514186450e-01,3.979980142826670675e-01,3.379533449200901041e-01,2.528073677957636267e-01,1.490644881782259290e-01,-3.118434272045503622e-02,-1.698568225502248286e-01,-5.039949841349129767e-02,1.016426161717979559e-01,-3.468708751126966389e-02,-2.391002940691913659e-01,-3.298583543641287474e-01
-2.844714598185506538e-01,-2.593175757670165282e-01,9.870675625159346100e-02,6.718779477133959288e-01,1.000000000000000000e+00,7.327701377151588646e-01,4.628222583525010148e-01,8.382589956151307309e-01,6.156177494407070183e-01,-9.734787470926653530e-02,-5.978192589417694741e-02,-1.334022596486194034e-01,4.395807980192208420e-01,4.767969182866083067e-01,3.901544420360668619e-01,2.826442694592118943e-01,1.694936339145932669e-01,-6.309645991158283063e-02,-1.195869539759598921e-01,-2.606729321295255322e-02,1.943906410786938876e-01,3.523439824787125141e-02,-1.621859942970838298e-01,-4.060305534039856390e-01
-4.454179087151847183e-01,-1.634685660132119134e-01,3.250521294294552721e-01,4.791456768370596642e-01,7.327701377151588646e-01,1.000000000000000000e+00,2.057104318106642848e-01,4.495586522259306106e-01,7.759321793919191634e-01,-2.143120824310994210e-01,-1.217180902558372968e-01,1.922161295821236959e-02,4.172049922116199405e-01,5.184866730458449480e-01,5.553430350152067652e-01,4.253175320064580545e-01,2.822758254208672102e-01,-4.987533800269472462e-02,-1.848691979644438155e-01,-6.039285332901246639e-02,1.681777633192473864e-01,7.423159180813751479e-02,-4.040333030098505751e-02,-2.869913921710299798e-01
-9.642072665906843698e-02,-2.088545676563848819e-01,-5.547412322623768849e-02,7.991629616064062080e-01,4.628222583525010148e-01,2.057104318106642848e-01,1.000000000000000000e+00,5.994445026011490096e-01,3.643414779231642919e-01,7.198524312524781643e-02,2.373513065846721837e-02,-1.436027737087248179e-01,3.305772211443909758e-01,2.806409004024663090e-01,1.696783001334644381e-01,-2.105611693811136886e-01,-2.139503902164894000e-01,-2.083770375998960367e-01,1.142121855271709258e-01,1.530359096743998115e-01,2.075679797941372695e-01,-8.308527046243892322e-02,-2.561473126606464978e-01,-3.142513468291178169e-01
-1.357930569814278787e-01,-2.129342651488426719e-01,-1.468335790228283699e-01,5.176420530968707245e-01,8.382589956151307309e-01,4.495586522259306106e-01,5.994445026011490096e-01,1.000000000000000000e+00,6.317538320709559230e-01,5.333868123593806659e-02,2.228099984464479780e-02,-1.868853585503089942e-01,3.818511050063826406e-01,3.248058767422271065e-01,1.588250532390460545e-01,-1.610727490533937767e-01,-1.806453023280559789e-01,-1.976901034607825014e-01,1.809079881802154455e-01,2.065025653107089576e-01,2.906967152892875883e-01,-2.436570204188673663e-02,-1.907521062980722382e-01,-3.639519108057475694e-01
-2.333871787977445100e-01,-1.430960673009239459e-01,1.001936622229595945e-02,3.696138444235276266e-01,6.156177494407070183e-01,7.759321793919191634e-01,3.643414779231642919e-01,6.317538320709559230e-01,1.000000000000000000e+00,-2.233894541903662379e-02,3.981319292977457056e-03,-5.671014172817986920e-02,4.153714962076367478e-01,4.110106195205091018e-01,3.296129478529948309e-01,-4.177772133276687339e-02,-1.081284633565504499e-01,-2.033769105040240943e-01,1.360330598043303640e-01,2.637100610122237176e-01,3.564588765650568147e-01,1.303337047514387809e-02,-8.133178845549288161e-02,-2.768832514214272789e-01
-8.485045199990694231e-03,2.501843884292424547e-01,-2.106181808398780997e-01,-3.850202991508822753e-02,-9.734787470926653530e-02,-2.143120824310994210e-01,7.198524312524781643e-02,5.333868123593806659e-02,-2.233894541903662379e-02,1.000000000000000000e+00,8.542821342464007595e-01,4.161570499878116114e-01,1.859005547721227780e-01,4.055354418156141560e-02,-1.392127409507764868e-01,-4.270407099838688381e-01,-4.431515284514016551e-01,-3.247335415570015149e-01,9.918908713363269736e-02,1.993370450933742710e-01,2.376307508510216437e-01,-4.819682691964662785e-02,-9.639767164156684554e-02,9.848365224821322133e-04
-1.694173099501180002e-01,4.023806612140222727e-01,-1.929610747104761395e-02,-5.334291117570245933e-02,-5.978192589417694741e-02,-1.217180902558372968e-01,2.373513065846721837e-02,2.228099984464479780e-02,3.981319292977457056e-03,8.542821342464007595e-01,1.000000000000000000e+00,6.921567260769290186e-01,1.958449282257500035e-01,1.316449602404156649e-01,1.648231661085181043e-02,-3.701839190422797632e-01,-4.349750581654491799e-01,-4.161578796119214108e-01,3.811616193259486501e-02,1.588538654373766457e-01,2.985654012890426867e-01,2.810781865110205391e-02,-5.800399361303063689e-02,-6.165017979034886908e-02
-3.606184145042636846e-01,6.615719555037671284e-01,4.181091482303682105e-01,-1.219504382047588154e-01,-1.334022596486194034e-01,1.922161295821236959e-02,-1.436027737087248179e-01,-1.868853585503089942e-01,-5.671014172817986920e-02,4.161570499878116114e-01,6.921567260769290186e-01,1.000000000000000000e+00,6.212234032181546822e-02,1.205445642655899735e-01,2.372843445306383747e-01,-1.569045089171387242e-01,-2.447453069687317573e-01,-3.603682826435825604e-01,-9.560619572409498291e-04,3.233327606239205093e-02,1.545162512199169114e-01,9.189531815647500324e-02,1.022148931552127465e-01,7.670911600181605679e-03
