2.650000000000000133e-01,2.630000000000000115e-01,1.839999999999999969e-01,1.250000000000000000e-01,1.280000000000000027e-01,1.529999999999999971e-01,2.290000000000000091e-01,2.839999999999999747e-01,2.839999999999999747e-01,1.580000000000000016e-01,1.590000000000000024e-01,2.700000000000000178e-01
1.950000000000000067e-01,1.340000000000000080e-01,6.099999999999999867e-02,3.799999999999999906e-02,2.100000000000000130e-02,6.700000000000000400e-02,2.069999999999999896e-01,1.829999999999999960e-01,7.499999999999999722e-02,5.399999999999999939e-02,3.300000000000000155e-02,1.350000000000000089e-01
1.170000000000000068e-01,1.260000000000000009e-01,3.039999999999999925e-01,3.910000000000000142e-01,2.979999999999999871e-01,2.670000000000000151e-01,2.449999999999999956e-01,2.260000000000000064e-01,3.220000000000000084e-01,3.059999999999999942e-01,3.049999999999999933e-01,1.350000000000000089e-01
5.000000000000000104e-03,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000062e-03,1.000000000000000021e-03,1.899999999999999953e-02,2.000000000000000042e-02,1.000000000000000021e-03,1.000000000000000021e-03,1.099999999999999936e-02,8.999999999999999320e-03
5.000000000000000104e-03,2.000000000000000042e-03,0.000000000000000000e+00,6.000000000000000125e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,4.000000000000000083e-03,2.699999999999999969e-02,6.000000000000000125e-03,4.000000000000000083e-03,1.000000000000000021e-03
6.300000000000000044e-02,1.250000000000000000e-01,1.270000000000000018e-01,1.010000000000000064e-01,1.199999999999999956e-01,5.099999999999999672e-02,1.299999999999999940e-02,1.000000000000000021e-03,1.479999999999999927e-01,1.079999999999999988e-01,1.189999999999999947e-01,1.209999999999999964e-01
1.079999999999999988e-01,1.170000000000000068e-01,1.920000000000000040e-01,1.829999999999999960e-01,1.029999999999999943e-01,3.599999999999999728e-02,4.399999999999999745e-02,5.600000000000000117e-02,2.599999999999999881e-02,1.179999999999999938e-01,1.170000000000000068e-01,1.229999999999999982e-01
2.379999999999999893e-01,1.990000000000000102e-01,3.220000000000000084e-01,2.829999999999999738e-01,2.879999999999999782e-01,2.129999999999999949e-01,1.409999999999999865e-01,9.500000000000000111e-02,8.000000000000000167e-02,1.270000000000000018e-01,1.829999999999999960e-01,2.159999999999999976e-01
3.820000000000000062e-01,3.290000000000000147e-01,3.270000000000000129e-01,2.710000000000000187e-01,2.030000000000000138e-01,2.889999999999999791e-01,4.369999999999999996e-01,4.299999999999999933e-01,1.809999999999999942e-01,1.519999999999999962e-01,2.149999999999999967e-01,3.220000000000000084e-01
2.800000000000000058e-02,7.299999999999999545e-02,0.000000000000000000e+00,1.099999999999999936e-02,1.499999999999999944e-02,4.299999999999999656e-02,6.099999999999999867e-02,3.400000000000000244e-02,1.549999999999999989e-01,9.099999999999999756e-02,1.400000000000000029e-02,4.299999999999999656e-02
