2.929999999999999827e-01,2.760000000000000231e-01,2.000000000000000111e-01,1.829999999999999960e-01,2.230000000000000038e-01,1.960000000000000075e-01,2.399999999999999911e-01,2.240000000000000047e-01,3.330000000000000182e-01,2.300000000000000100e-01,2.099999999999999922e-01,3.029999999999999916e-01
2.179999999999999993e-01,1.910000000000000031e-01,7.599999999999999811e-02,4.599999999999999922e-02,5.800000000000000294e-02,1.419999999999999873e-01,9.900000000000000466e-02,8.400000000000000522e-02,8.300000000000000433e-02,7.199999999999999456e-02,6.400000000000000133e-02,1.980000000000000093e-01
2.720000000000000195e-01,2.240000000000000047e-01,3.880000000000000115e-01,3.950000000000000178e-01,3.089999999999999969e-01,2.449999999999999956e-01,1.120000000000000023e-01,1.829999999999999960e-01,2.790000000000000258e-01,3.549999999999999822e-01,3.790000000000000036e-01,2.710000000000000187e-01
0.000000000000000000e+00,2.000000000000000042e-03,6.000000000000000125e-03,2.000000000000000042e-03,0.000000000000000000e+00,1.499999999999999944e-02,6.700000000000000400e-02,7.499999999999999722e-02,1.700000000000000122e-02,2.000000000000000042e-03,0.000000000000000000e+00,3.000000000000000062e-03
1.600000000000000033e-02,3.000000000000000062e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-03,2.999999999999999889e-02,1.899999999999999953e-02,7.000000000000000146e-03,7.000000000000000146e-03,4.000000000000000083e-03,0.000000000000000000e+00,2.000000000000000042e-03
4.700000000000000011e-02,8.300000000000000433e-02,1.079999999999999988e-01,1.079999999999999988e-01,7.000000000000000666e-02,1.000000000000000021e-03,5.000000000000000278e-02,3.799999999999999906e-02,7.199999999999999456e-02,1.290000000000000036e-01,1.509999999999999953e-01,8.500000000000000611e-02
8.899999999999999578e-02,5.299999999999999850e-02,7.000000000000000666e-02,6.099999999999999867e-02,4.200000000000000261e-02,4.900000000000000189e-02,8.100000000000000255e-02,1.029999999999999943e-01,4.200000000000000261e-02,5.199999999999999761e-02,8.799999999999999489e-02,7.099999999999999367e-02
2.059999999999999887e-01,1.700000000000000122e-01,2.169999999999999984e-01,2.039999999999999869e-01,2.230000000000000038e-01,2.270000000000000073e-01,1.280000000000000027e-01,1.100000000000000006e-01,2.699999999999999969e-02,6.199999999999999956e-02,1.290000000000000036e-01,1.469999999999999918e-01
2.419999999999999929e-01,2.320000000000000118e-01,1.409999999999999865e-01,9.800000000000000377e-02,1.199999999999999956e-01,3.059999999999999942e-01,3.589999999999999858e-01,3.930000000000000160e-01,1.229999999999999982e-01,3.899999999999999994e-02,6.600000000000000311e-02,1.640000000000000069e-01
1.099999999999999936e-02,4.800000000000000100e-02,1.499999999999999944e-02,2.900000000000000147e-02,1.600000000000000033e-02,8.999999999999999320e-03,4.000000000000000083e-03,2.900000000000000147e-02,8.500000000000000611e-02,8.500000000000000611e-02,5.000000000000000278e-02,4.000000000000000083e-02
1.600000000000000033e-02,1.000000000000000021e-03,1.299999999999999940e-02,8.999999999999999320e-03,2.000000000000000042e-03,7.000000000000000146e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.299999999999999961e-02,3.000000000000000062e-03,1.000000000000000021e-03,2.000000000000000042e-03
2.630000000000000115e-01,1.829999999999999960e-01,1.690000000000000113e-01,1.519999999999999962e-01,1.409999999999999865e-01,2.190000000000000002e-01,1.300000000000000044e-01,1.150000000000000050e-01,1.110000000000000014e-01,1.600000000000000033e-01,1.690000000000000113e-01,2.320000000000000118e-01
0.000000000000000000e+00,6.000000000000000125e-03,3.000000000000000062e-03,3.000000000000000062e-03,3.000000000000000062e-03,1.000000000000000021e-02,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00,4.000000000000000083e-03,5.000000000000000104e-03,5.000000000000000104e-03
1.299999999999999940e-02,2.000000000000000042e-03,5.299999999999999850e-02,3.200000000000000067e-02,2.199999999999999872e-02,4.000000000000000083e-03,0.000000000000000000e+00,7.000000000000000146e-03,1.299999999999999940e-02,7.000000000000000146e-03,2.000000000000000042e-02,3.000000000000000062e-03
1.199999999999999956e-01,1.039999999999999952e-01,2.810000000000000275e-01,3.039999999999999925e-01,2.369999999999999885e-01,1.739999999999999880e-01,5.700000000000000205e-02,1.049999999999999961e-01,1.970000000000000084e-01,2.570000000000000062e-01,2.570000000000000062e-01,1.229999999999999982e-01
2.570000000000000062e-01,2.580000000000000071e-01,2.959999999999999853e-01,3.109999999999999987e-01,3.260000000000000120e-01,2.710000000000000187e-01,1.920000000000000040e-01,2.580000000000000071e-01,2.010000000000000120e-01,2.790000000000000258e-01,3.380000000000000226e-01,2.790000000000000258e-01
1.110000000000000014e-01,1.260000000000000009e-01,1.280000000000000027e-01,1.360000000000000098e-01,1.140000000000000041e-01,9.199999999999999845e-02,5.999999999999999778e-02,9.700000000000000289e-02,6.700000000000000400e-02,1.000000000000000056e-01,1.590000000000000024e-01,1.320000000000000062e-01
8.000000000000000167e-03,2.000000000000000042e-03,4.000000000000000083e-03,7.000000000000000146e-03,2.400000000000000050e-02,1.799999999999999864e-02,1.700000000000000122e-02,3.000000000000000062e-03,3.599999999999999728e-02,1.200000000000000025e-02,1.000000000000000021e-03,6.000000000000000125e-03
8.599999999999999312e-02,7.099999999999999367e-02,1.489999999999999936e-01,1.580000000000000016e-01,1.690000000000000113e-01,2.020000000000000129e-01,1.539999999999999980e-01,1.910000000000000031e-01,6.900000000000000577e-02,1.010000000000000064e-01,1.509999999999999953e-01,9.199999999999999845e-02
1.899999999999999953e-02,3.400000000000000244e-02,6.300000000000000044e-02,1.049999999999999961e-01,8.799999999999999489e-02,9.600000000000000200e-02,1.280000000000000027e-01,1.749999999999999889e-01,8.599999999999999312e-02,6.300000000000000044e-02,7.599999999999999811e-02,3.400000000000000244e-02
8.000000000000000167e-03,5.000000000000000104e-03,7.000000000000000146e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000021e-03,3.799999999999999906e-02,9.199999999999999845e-02,1.000000000000000021e-02,0.000000000000000000e+00,2.000000000000000042e-03,4.000000000000000083e-03
0.000000000000000000e+00,7.000000000000000146e-03,0.000000000000000000e+00,7.000000000000000146e-03,1.000000000000000021e-03,4.000000000000000083e-03,5.000000000000000104e-03,1.099999999999999936e-02,1.000000000000000021e-03,7.000000000000000146e-03,7.000000000000000146e-03,1.000000000000000021e-03
0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000146e-03,3.300000000000000155e-02,2.999999999999999889e-02,3.000000000000000062e-03,0.000000000000000000e+00,1.000000000000000021e-03,1.000000000000000021e-03,8.999999999999999320e-03,1.000000000000000021e-02,0.000000000000000000e+00
3.599999999999999728e-02,2.299999999999999961e-02,2.000000000000000042e-02,2.299999999999999961e-02,1.799999999999999864e-02,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,1.400000000000000029e-02,1.299999999999999940e-02,2.900000000000000147e-02
